ID_Cliente,Edad,AntigUedad_Meses,Numero_Productos,RFM_Score,Numero_Trx_3m,Meses_Cuenta_Sueldo,Numero_Prestamos,Flg_Mal_Pagador,Nro_Familiares,Nro_Llamadas_CC,Genero,Estado_Civil,Edad_Hijo_Menor,IngresoReal,Flg_ViviendaPropia,Flg_PP,Flg_Retencion,Flg_PP_Garantia_HIP,Flg_TC
29768,40,36,36,30.976406,24,23,1,0,3,0,0,0,13,36826,0,1,0,0,1
30284,25,24,0,0,0,16,3,0,5,10,1,0,0,40494,0,0,0,0,0
30345,26,24,0,0,0,22,3,0,5,11,1,0,0,51847,1,0,1,0,0
31204,64,0,0,0,0,-2,0,0,3,10,1,1,36,42939,0,0,0,0,0
46316,40,48,2,12.995667,1,36,0,0,5,10,0,2,11,46755,0,0,0,0,0
40831,40,12,0,0,0,10,0,0,2,8,1,0,13,59681,0,0,0,0,1
46202,33,36,3,10.315667,1,24,3,0,3,0,0,0,1,48683,1,0,0,0,0
46322,44,36,0,0,0,23,2,0,3,10,0,1,14,47433,0,0,0,0,0
46485,28,36,0,0,0,28,0,0,5,10,0,0,0,37502,0,0,0,1,0
46538,38,24,0,0,0,16,7,0,1,10,0,2,7,39036,0,0,1,0,0
46690,39,36,31,16.815607,10,26,1,0,1,10,1,1,11,44206,0,1,1,0,0
46797,21,0,0,0,0,-5,2,0,3,10,0,0,0,50177,0,0,0,0,0
46800,29,48,4,12.099,1,36,1,0,3,8,1,0,0,63861,0,0,0,0,0
47067,34,12,0,0,0,5,0,0,5,11,0,0,4,54063,0,0,0,0,0
47113,36,36,3,9.865667,1,24,0,0,2,11,1,0,10,56046,0,0,0,0,0
47224,27,24,3,7.765667,1,20,1,0,3,8,1,0,0,54243,0,0,1,0,0
47301,42,36,3,7.825667,1,35,1,0,2,11,0,2,12,38183,0,0,0,0,0
47453,32,0,0,0,0,-6,1,0,1,8,0,1,2,45864,0,0,0,0,0
47671,34,36,0,0,0,24,1,0,5,10,0,2,2,50752,0,1,1,0,0
47776,31,48,0,0,0,40,1,0,3,10,0,1,3,56036,0,0,0,0,0
58451,31,48,0,0,0,36,1,0,3,10,0,2,5,49518,0,0,0,0,0
58516,45,24,0,0,0,18,2,0,2,7,1,0,12,22415,0,0,1,0,0
58549,20,12,3,7.955667,1,7,2,0,1,9,0,0,0,55562,0,0,0,0,0
58488,59,24,5,12.130647,3,17,0,0,6,10,1,2,33,36008,1,0,0,0,0
58513,33,12,2,9.295657,2,5,2,0,1,0,1,1,6,54406,0,0,0,0,0
34796,73,24,0,0,0,21,0,0,2,11,0,1,46,38710,0,0,0,1,0
34914,30,0,0,0,0,-4,1,0,1,11,1,1,4,38838,1,1,0,0,0
35005,35,36,3,10.028,2,33,0,0,4,8,1,0,7,56482,0,0,0,0,0
35025,30,12,0,0,0,10,0,0,6,10,0,2,2,59932,0,0,1,0,0
35273,34,12,5,9.572657,3,8,1,0,4,0,1,0,4,50324,0,0,0,1,1
35441,45,12,46,31.66226,25,9,3,0,2,0,0,0,16,30593,0,0,0,0,1
35543,47,36,0,0,0,30,1,0,6,6,0,1,19,53535,0,0,0,0,0
35598,48,48,0,0,0,40,1,0,4,9,0,1,20,43542,0,0,0,0,0
35625,34,0,0,0,0,-1,1,0,3,0,0,0,8,31855,1,0,0,0,0
36077,49,24,2,8.652333,1,15,2,0,6,10,1,2,20,37108,0,0,0,0,1
36100,26,12,0,0,0,5,2,0,4,0,1,0,0,69766,0,0,0,0,0
36270,37,24,3,7.869,1,20,1,0,5,9,1,0,5,65360,0,0,1,0,0
36368,29,48,2,9.401333,2,39,3,0,6,8,0,2,5,62379,0,1,1,0,0
36402,44,12,0,0,0,7,0,0,3,11,0,2,20,41325,0,0,0,0,0
36445,42,24,0,0,0,18,2,0,4,0,0,1,14,47433,0,1,1,0,0
36459,23,12,5,10.983647,3,5,1,0,4,9,0,0,0,53769,0,0,0,0,0
36495,21,0,0,0,0,-4,0,0,2,7,0,0,0,65263,0,1,0,0,0
36763,36,0,0,0,0,-3,3,0,4,11,1,1,7,52129,1,0,1,1,1
40644,46,0,1,0,0,-5,1,0,2,0,0,1,16,52325,0,0,1,0,0
40778,42,24,0,0,0,16,0,0,1,0,1,0,14,28742,0,0,0,0,0
40794,38,24,3,13.106647,2,13,0,0,4,8,1,1,12,60979,1,0,0,0,1
58722,42,24,0,0,0,22,1,0,1,9,0,1,13,30933,0,0,0,1,0
58747,43,36,1,9.615667,1,24,1,0,4,9,1,1,13,38650,0,0,0,0,0
58902,28,24,0,0,0,15,0,0,4,7,1,0,0,42752,0,0,0,0,0
59170,20,12,0,0,0,5,1,0,6,10,0,0,0,43935,1,0,0,0,0
46477,41,36,0,0,0,26,0,0,4,9,1,2,10,41701,0,0,0,0,1
59263,30,36,0,0,0,28,3,0,3,10,1,0,0,51847,1,0,0,0,0
59235,36,24,0,0,0,12,0,0,3,0,1,0,7,56482,0,1,1,0,1
59250,52,36,1,9.040667,1,34,1,0,2,7,1,1,19,29959,0,0,0,1,0
46793,42,24,0,0,0,17,1,0,1,0,0,1,11,56387,0,0,0,0,1
59497,52,24,0,0,0,14,0,0,6,8,1,0,20,54532,0,0,0,0,0
59531,36,0,2,0,0,-1,4,0,3,10,0,2,5,49736,1,0,0,0,0
59503,59,36,0,0,0,33,2,0,2,10,1,1,30,60668,1,0,0,0,0
59587,41,12,0,0,0,5,0,0,1,7,1,2,10,41701,0,0,1,0,0
59635,40,12,1,11.789,1,5,7,0,5,0,0,1,11,42223,1,0,0,0,0
59637,48,0,0,0,0,-6,0,0,4,10,0,2,17,37053,0,1,0,0,0
59851,37,24,0,0,0,16,0,0,2,0,1,0,7,56482,0,0,0,0,0
59908,37,36,0,0,0,30,0,0,5,11,1,2,6,80647,0,0,0,0,0
47161,29,36,0,0,0,25,2,0,5,10,1,0,4,55143,1,0,0,0,0
60092,38,24,2,7.865667,1,22,2,0,2,10,0,1,12,54949,0,0,0,0,0
47393,43,36,4,12.324,1,33,0,0,6,0,1,2,9,54236,1,0,0,0,1
47513,36,12,2,7.799,1,6,1,0,2,9,1,2,11,47494,0,0,0,0,0
47545,18,0,0,0,0,-4,4,0,6,9,0,0,0,57672,1,0,0,0,0
58557,36,24,8,14.9049,8,14,3,0,1,8,0,0,7,42369,0,0,0,0,0
58592,32,12,0,0,0,5,1,0,3,11,0,0,0,49921,0,0,0,0,0
58775,31,12,2,12.232333,1,7,2,0,6,10,0,0,0,55562,1,0,0,0,1
60120,26,48,0,0,0,39,0,0,3,11,1,0,0,42752,0,0,0,0,0
58861,36,24,0,0,0,21,1,0,6,0,0,0,7,50269,0,0,0,0,0
59078,39,36,35,24.896339,18,30,0,0,1,11,0,0,14,29130,1,0,0,0,0
59192,31,12,47,32.136429,25,6,1,0,4,8,1,2,5,57778,1,0,0,0,0
59211,36,0,0,0,0,-3,3,0,5,8,0,1,9,44661,0,0,0,0,0
60540,29,48,1,8.052333,1,37,1,0,2,10,1,0,0,63861,1,0,0,0,0
60672,40,0,1,0,0,-3,1,0,2,9,0,0,12,45887,0,0,0,0,0
26276,19,36,0,0,0,28,4,0,1,10,1,0,0,61590,0,0,0,0,0
59694,37,0,0,0,0,-2,1,0,6,10,1,2,4,56336,0,0,0,0,0
60029,33,24,2,7.729,1,21,3,0,1,8,0,1,5,38009,0,0,0,0,0
60230,34,12,0,0,0,8,0,0,4,7,0,0,4,54063,0,1,0,0,0
60413,47,36,5,11.424667,2,26,0,0,6,0,1,0,20,54532,0,0,0,0,0
60697,18,12,0,0,0,0,0,0,1,7,1,0,0,40287,1,0,0,0,1
26526,25,36,0,0,0,25,0,0,3,6,0,0,0,37502,0,0,0,0,0
37202,46,36,0,0,0,31,1,0,5,6,0,0,14,47692,1,0,0,0,1
37329,57,24,0,0,0,21,1,0,5,11,1,0,26,51503,1,0,0,0,1
37415,47,24,0,0,0,20,4,0,4,11,1,2,16,54363,0,0,0,0,1
37454,24,24,25,9.415667,1,23,0,0,5,10,1,0,0,40287,0,1,0,0,0
37488,29,36,8,11.909333,4,24,2,0,3,9,0,0,0,50177,0,0,0,0,0
37806,33,36,0,0,0,30,0,0,4,0,0,2,1,43578,0,0,0,0,0
37974,52,36,0,0,0,30,1,0,3,9,1,1,22,45408,0,0,0,0,0
38047,37,24,0,0,0,18,2,0,6,0,1,2,6,71266,0,0,0,0,0
38222,29,36,0,0,0,28,1,0,1,9,1,0,0,63861,0,1,0,1,0
38490,36,36,0,0,0,35,0,0,4,0,0,2,4,44525,0,0,0,0,0
38615,32,48,0,0,0,36,2,0,3,0,0,1,3,36133,0,0,0,0,0
38751,62,48,4,9.938,2,39,0,0,7,9,0,0,35,49989,0,0,0,0,0
60816,48,24,0,0,0,23,0,0,1,11,1,1,18,69725,0,0,0,0,1
51516,41,48,36,26.676487,20,38,0,0,1,0,0,2,14,38068,0,0,0,0,0
51600,33,12,0,0,0,9,0,0,6,0,1,2,1,31926,0,0,0,0,0
51609,34,12,1,10.994,1,8,2,0,3,7,1,1,4,37636,0,0,0,1,0
51679,37,24,0,0,0,22,3,0,3,8,1,2,9,46266,1,0,0,0,0
51684,25,24,2,11.255667,1,14,0,0,6,10,0,0,0,37502,0,1,0,0,0
51727,31,48,0,0,0,37,2,0,4,8,0,0,2,56174,1,0,0,0,0
51608,50,48,4,8.922323,2,38,2,0,4,7,0,0,20,45357,0,0,0,0,1
51689,49,24,0,0,0,12,0,0,6,9,1,0,18,36431,0,0,0,0,0
51631,38,24,2,9.190667,1,19,0,0,3,0,0,2,8,65364,0,0,0,0,0
51843,37,36,0,0,0,28,0,0,2,2,1,2,6,80647,0,0,0,0,0
51884,52,12,0,0,0,6,0,0,5,9,1,2,26,45827,0,0,0,0,0
51822,49,36,4,12.779,1,33,2,0,2,10,1,1,20,67995,0,0,0,0,0
51875,38,24,3,8.633323,1,19,1,0,2,10,1,1,10,60520,1,0,0,0,0
52004,36,24,0,0,0,16,1,0,4,0,0,0,10,44149,1,0,0,0,0
52027,19,48,0,0,0,41,0,0,4,10,1,0,0,40287,0,0,0,0,0
52120,53,48,0,0,0,39,3,0,5,0,1,1,24,45691,1,0,0,1,0
52092,34,24,0,0,0,22,1,0,6,8,1,1,2,66303,0,0,0,0,0
52156,46,36,0,0,0,31,1,0,5,8,1,2,20,43751,1,0,0,0,0
52198,46,24,0,0,0,17,2,0,3,10,0,2,18,54085,1,0,0,0,0
52233,67,36,5,11.421323,3,35,1,0,3,8,0,0,34,33427,0,0,0,0,0
52240,34,24,2,8.579,1,19,7,0,1,10,0,0,5,68661,0,0,0,0,0
52400,76,12,0,0,0,5,1,0,2,7,1,2,45,52467,1,1,0,0,0
52467,33,0,0,0,0,-5,0,0,5,0,1,0,3,21103,0,0,0,1,0
52425,49,36,0,0,0,35,1,0,3,7,1,1,24,47336,0,0,1,0,0
52583,38,24,4,10.195667,1,19,0,0,4,11,0,2,11,46755,0,0,0,0,0
52601,39,36,0,0,0,29,0,0,5,10,0,1,11,47039,0,0,0,1,1
52661,50,12,0,0,0,6,1,0,5,10,1,1,22,45408,1,1,0,0,0
52820,34,0,0,0,0,-6,0,0,5,10,1,0,3,21103,1,1,0,0,0
52995,43,48,5,8.591333,2,38,0,0,6,9,0,2,16,47326,0,0,1,1,0
53069,80,24,0,0,0,12,0,0,7,6,1,2,54,49897,1,0,0,0,1
63781,43,24,0,0,0,14,0,0,5,9,1,0,19,46019,1,0,0,0,0
63813,30,48,0,0,0,35,1,0,5,8,1,1,1,35879,0,0,0,1,0
63880,50,36,4,9.682333,1,28,0,0,6,0,0,0,18,47398,1,0,0,0,0
64031,57,48,0,0,0,36,0,0,3,7,0,2,31,56249,0,1,0,1,1
63829,51,24,0,0,0,17,0,0,3,1,1,0,22,73827,1,0,0,0,0
64095,32,24,38,24.377331,18,20,1,0,4,9,0,2,1,64273,1,1,0,0,0
64129,42,36,3,8.425657,2,31,1,0,3,10,0,1,12,62091,0,1,0,0,0
42518,43,48,4,8.802647,2,37,0,0,6,11,1,0,13,59681,0,0,0,0,0
42863,29,24,0,0,0,13,2,0,6,8,1,0,3,68598,0,0,0,0,0
43161,50,24,2,10.144667,2,13,0,0,5,11,0,0,24,52999,0,0,0,0,1
43279,63,36,3,9.648,2,27,0,0,7,11,1,2,34,80392,0,0,0,0,0
43613,40,36,3,7.499,1,28,0,0,5,11,1,0,12,38433,0,0,0,0,0
43620,39,48,3,7.802333,1,35,0,0,4,10,1,2,10,41701,0,0,0,0,0
43806,38,12,5,12.145333,3,5,1,0,5,6,0,1,12,62091,0,0,0,0,0
43831,58,0,0,0,0,-3,0,0,2,1,0,0,29,45982,0,0,0,0,0
43899,65,24,2,10.892333,1,20,0,0,2,11,0,0,38,37159,0,1,0,0,0
43956,62,36,4,8.262333,1,34,0,0,2,0,1,2,35,39429,0,1,0,0,0
43981,37,36,0,0,0,30,1,0,5,7,0,2,5,49518,1,0,0,0,0
63974,31,24,0,0,0,22,0,0,2,11,1,2,1,31926,0,0,1,0,0
36870,34,24,0,0,0,13,0,0,4,11,0,2,2,59932,1,0,0,0,0
36929,41,48,0,0,0,40,3,0,4,9,0,0,13,46469,0,0,0,0,0
40931,32,24,0,0,0,15,1,0,6,0,1,1,2,66303,1,0,0,0,0
64131,37,36,0,0,0,28,1,0,3,10,0,1,8,54304,0,0,1,1,1
64134,44,36,4,9.345657,2,25,0,0,6,0,0,0,14,29130,1,0,0,0,0
40918,36,0,0,0,0,-5,1,0,3,10,1,1,5,45378,0,0,0,0,0
40950,34,24,0,0,0,17,2,0,4,0,1,1,4,37636,0,0,0,0,0
40960,38,36,0,0,0,25,0,0,4,0,0,0,5,43366,0,0,0,0,0
41060,40,0,0,0,0,-5,0,0,3,8,1,1,6,40295,0,0,0,0,0
41095,61,0,0,0,0,-5,3,0,2,10,0,1,32,63640,0,0,0,0,1
41135,52,36,3,8.968283,1,31,1,0,5,0,1,1,20,59921,1,0,0,0,0
41159,46,24,2,10.93399,2,21,0,0,7,9,1,0,21,52114,0,0,0,0,0
41212,69,24,0,0,0,19,0,0,7,10,1,0,37,61275,1,0,0,0,1
41229,18,12,0,0,0,10,2,0,3,8,0,0,0,46236,0,0,0,1,0
41277,40,0,0,0,0,-1,0,0,4,10,0,0,8,68819,0,0,0,0,0
41345,53,48,0,0,0,36,0,0,7,11,0,2,25,21420,1,1,0,0,0
41333,31,24,0,0,0,12,0,0,5,9,1,2,6,80647,0,0,1,0,0
41433,39,12,0,0,0,8,0,0,1,10,0,0,10,56824,1,0,0,0,0
41467,27,24,4,8.43149,2,13,2,0,4,0,1,0,0,41497,0,0,0,1,1
41286,37,24,4,11.135647,3,11,0,0,1,10,1,0,5,55425,0,0,0,0,0
41353,42,24,7,9.874667,2,20,0,0,2,11,1,0,11,45112,0,0,0,0,0
41368,36,48,0,0,0,39,0,0,2,9,0,0,7,55328,1,0,0,1,0
41517,50,24,4,8.92298,2,17,0,0,2,8,0,0,21,45621,0,0,0,1,0
41549,20,36,31,17.541252,10,30,0,0,5,0,1,0,0,40287,0,0,0,0,1
41688,41,48,0,0,0,40,1,0,1,10,1,1,16,49260,0,0,0,0,0
41824,39,0,0,0,0,-4,0,0,5,9,0,0,9,37443,0,0,0,0,0
41946,49,12,3,12.990667,1,7,2,0,2,11,0,1,19,41735,0,1,0,0,0
41705,17,24,0,0,0,13,1,0,6,10,0,0,0,43935,0,0,1,0,0
41820,14,36,3,12.451333,2,24,0,0,5,10,1,0,0,42752,1,0,0,0,0
41854,34,24,30,10.322283,2,16,0,0,6,9,1,0,9,57317,0,0,0,0,0
41856,30,48,0,0,0,37,7,0,6,9,1,1,5,59268,0,0,0,0,1
41992,19,24,2,8.602333,1,14,0,0,4,11,1,0,0,40287,0,0,0,0,0
42114,15,48,0,0,0,37,1,0,1,11,0,0,0,43220,1,0,0,0,0
42213,10,24,0,0,0,21,5,0,3,11,0,0,0,67251,0,0,1,1,0
42285,32,24,0,0,0,20,1,0,1,0,1,2,5,57778,0,1,0,0,0
42342,28,0,0,0,0,-4,3,0,4,11,1,0,0,47843,0,0,0,0,1
42419,52,0,1,0,0,-4,2,0,4,10,0,1,23,36313,0,0,0,0,1
42313,47,24,0,0,0,18,1,0,2,10,0,1,16,52325,0,0,0,0,0
42363,23,48,4,9.723,2,37,1,0,4,4,1,0,0,54243,1,0,0,0,1
53288,46,36,0,0,0,26,1,0,5,8,1,0,16,48993,0,0,0,1,0
53279,39,12,2,9.192333,1,7,0,0,6,8,1,0,9,57317,0,0,0,1,0
37086,73,0,2,0,0,-2,1,0,4,11,1,1,48,52679,1,0,0,0,0
47875,35,24,1,7.655667,1,11,0,0,2,11,1,2,6,80647,1,0,1,0,0
48091,43,0,0,0,0,-4,2,0,5,11,1,0,16,49775,0,0,0,0,0
48325,33,48,0,0,0,36,1,0,1,10,1,1,2,66303,1,0,0,0,0
48343,29,36,2,9.915667,1,34,0,0,3,8,0,0,1,27747,1,0,1,0,0
48427,29,36,0,0,0,34,0,0,1,9,1,0,0,52174,0,0,0,0,0
48618,22,36,19,23.925194,17,25,0,0,6,10,1,0,0,52174,0,0,0,1,0
48684,31,36,4,12.057323,2,23,1,0,1,9,1,0,0,31972,0,0,0,0,0
48743,37,0,0,0,0,-6,0,0,3,11,1,0,2,51309,0,0,0,0,0
48768,40,12,0,0,0,5,3,0,4,11,0,2,5,62379,0,0,0,1,0
48977,39,0,1,0,0,-2,0,0,6,9,0,2,12,69332,0,0,0,0,0
48986,49,0,0,0,0,-1,4,0,1,8,0,0,18,45456,0,0,1,0,0
49270,47,24,0,0,0,14,3,0,5,10,0,0,15,41145,0,0,0,1,0
53393,54,24,1,9.435667,1,11,2,0,2,9,0,2,28,47648,0,0,0,0,0
53444,20,36,0,0,0,27,4,0,1,10,1,0,0,41457,0,0,1,0,0
64504,52,24,0,0,0,22,0,0,2,10,0,2,20,41325,1,0,0,0,0
64858,39,24,0,0,0,13,3,0,3,10,0,1,13,49609,0,0,0,0,0
64679,31,48,0,0,0,40,0,0,4,9,1,0,0,40287,1,1,0,0,1
64882,40,0,0,0,0,-6,1,0,6,10,1,1,11,44206,1,1,1,0,0
64886,47,36,0,0,0,33,0,0,6,9,1,0,18,36431,0,0,0,0,0
64965,38,12,2,7.55999,1,7,1,0,1,8,1,1,9,65711,0,0,1,0,0
65002,34,24,0,0,0,22,2,0,6,11,1,2,5,42662,1,0,0,0,0
65118,54,0,1,0,0,-2,7,0,4,0,0,1,25,46271,1,0,0,0,0
65104,49,0,0,0,0,-3,0,0,2,9,0,0,18,47398,1,0,0,0,0
65281,31,0,1,0,0,-5,0,0,6,0,1,1,1,68382,0,0,1,0,0
65370,44,0,0,0,0,-3,0,0,5,11,1,0,14,28742,0,1,0,0,0
65385,53,24,0,0,0,17,0,0,5,0,1,2,20,36701,1,0,0,0,0
65449,60,48,3,9.292333,1,38,5,0,5,10,0,2,27,67017,1,0,1,0,0
65603,59,0,4,0,0,-6,0,0,5,11,0,0,29,45982,0,1,0,0,1
65545,56,36,0,0,0,32,0,0,6,8,1,1,23,74312,0,0,0,0,0
65795,48,36,0,0,0,33,0,0,6,0,0,2,18,50126,1,0,1,0,0
65858,53,24,3,8.515667,1,12,2,0,3,9,0,2,22,58358,0,0,0,0,0
65942,40,24,3,12.308,2,13,0,0,5,11,0,0,11,37073,1,0,0,0,0
65976,19,12,0,0,0,6,0,0,4,11,0,0,0,37502,0,0,0,0,0
66052,36,0,0,0,0,-1,0,0,4,10,0,0,8,68819,1,0,0,0,1
66156,37,0,2,0,0,-1,0,0,1,10,0,2,7,48329,0,0,0,0,1
65961,41,24,0,0,0,18,0,0,3,11,0,0,12,43626,0,0,0,1,0
38849,33,36,0,0,0,27,0,0,1,11,1,0,1,49250,0,1,0,0,0
38865,36,48,0,0,0,41,1,0,1,10,0,1,4,52002,0,1,0,0,0
39160,33,36,3,8.890617,2,33,0,0,5,10,1,0,3,21103,0,0,1,1,0
39219,26,0,2,0,0,-2,1,0,5,10,0,0,0,63015,1,1,0,0,0
39226,51,12,0,0,0,10,3,0,2,6,1,2,19,45318,0,0,0,0,0
39419,30,24,33,32.174408,25,11,0,0,5,0,1,0,0,42752,0,0,1,0,0
39962,45,12,1,10.989,1,5,0,0,5,8,0,1,15,66704,0,0,0,1,0
40112,52,12,4,11.33899,3,10,0,0,6,10,1,0,23,25785,0,0,0,0,0
40214,33,36,4,9.292323,2,33,0,0,1,7,0,0,3,36982,0,1,0,0,0
40228,44,12,0,0,0,0,0,1,6,1,0,1,12,45764,1,1,0,0,1
40294,39,48,0,0,0,38,1,0,5,10,1,2,11,47494,0,0,0,0,0
40348,48,48,0,0,0,39,1,0,5,9,1,2,21,59232,1,1,0,0,0
66165,60,12,3,12.412333,1,9,3,0,7,11,0,1,30,50358,0,0,0,0,0
60975,17,36,5,12.51399,3,34,0,0,2,7,0,0,0,67905,0,0,0,0,0
61250,60,24,24,23.365652,16,20,4,0,6,6,0,1,31,63945,1,0,0,0,0
61251,40,24,0,0,0,11,3,0,5,6,0,0,9,46708,0,1,0,0,0
61106,37,24,0,0,0,21,0,0,1,10,0,0,12,43626,0,0,0,0,0
61205,54,24,0,0,0,15,1,0,6,9,1,1,21,56608,0,0,0,0,0
61255,36,12,0,0,0,10,0,0,5,6,1,0,7,56482,0,0,0,0,0
61330,42,48,25,31.933947,25,39,0,0,2,9,1,0,14,28742,0,0,0,0,0
61360,39,36,0,0,0,26,0,0,3,8,0,2,10,48937,0,0,0,0,0
61281,50,0,1,0,0,-1,0,0,7,7,1,0,22,73827,0,0,0,1,0
61316,57,12,0,0,0,5,0,0,2,8,0,2,29,42949,0,0,0,0,0
61399,30,24,47,31.580103,25,15,0,0,2,0,1,0,0,52174,0,0,0,0,0
61448,52,36,2,12.235667,1,29,1,0,7,0,0,2,21,48316,0,0,0,0,0
61451,71,12,0,0,0,5,4,0,7,9,1,1,43,59898,0,0,0,0,0
61308,28,36,1,8.619,1,27,1,0,1,9,0,0,0,49921,1,0,0,0,1
61374,36,24,1,11.339,1,17,0,0,2,9,1,2,4,65343,0,0,0,0,0
61564,26,12,0,0,0,9,1,0,2,11,0,1,1,54791,0,0,0,0,0
61516,31,0,0,0,0,-6,1,0,4,0,0,2,2,50752,0,0,0,0,0
61584,46,0,7,0,0,-4,1,0,3,11,1,1,16,49260,0,0,0,0,0
61667,35,12,0,0,0,9,1,0,6,0,0,0,8,31855,0,0,0,0,0
61674,51,0,1,0,0,-1,3,0,7,10,0,1,26,40437,1,0,0,0,0
61692,52,24,0,0,0,12,0,0,7,9,1,2,22,21766,0,0,0,0,0
61823,64,24,0,0,0,14,2,0,6,9,1,0,34,59993,0,0,0,0,0
61898,28,0,0,0,0,-5,0,0,6,9,1,0,0,42752,0,0,0,0,0
61925,55,24,0,0,0,22,1,0,3,9,0,0,26,69059,0,0,0,0,0
62039,37,36,0,0,0,34,0,0,1,9,0,2,8,65364,0,0,0,0,0
62232,23,36,0,0,0,27,1,0,2,10,1,0,0,31972,1,0,0,0,0
62257,71,36,0,0,0,23,1,0,4,9,0,0,43,47848,0,0,0,0,0
62059,38,24,0,0,0,17,1,0,3,11,1,2,12,48473,0,0,0,0,0
62266,24,0,1,0,0,-3,2,0,4,11,0,0,0,46236,0,0,0,0,0
62425,37,0,3,0,0,-1,0,0,2,7,1,0,9,57317,0,0,0,0,0
62211,30,36,0,0,0,25,0,0,6,9,0,0,0,65263,0,0,1,0,0
62387,40,48,0,0,0,37,0,0,3,7,1,0,12,38433,1,0,0,0,0
62485,25,0,0,0,0,-6,2,0,4,8,0,0,0,55562,1,0,0,1,1
62707,41,48,0,0,0,38,0,0,6,8,1,2,16,62909,0,0,0,0,0
62720,36,36,0,0,0,25,1,0,4,9,0,1,5,35657,1,0,0,1,0
62803,28,12,0,0,0,9,1,0,4,11,0,0,0,39207,0,0,0,0,1
62778,56,0,1,0,0,-3,3,0,6,10,1,0,28,44734,0,0,0,0,0
62795,36,24,0,0,0,19,1,0,4,8,0,1,7,33861,1,1,1,0,0
62914,39,12,8,11.824617,5,10,0,0,6,0,0,0,11,37073,1,0,0,0,0
49929,33,0,0,0,0,-1,0,0,1,8,1,2,5,38814,0,0,0,0,0
50083,36,0,0,0,0,-5,1,0,2,8,1,2,10,51199,0,0,0,0,0
50147,51,24,0,0,0,17,0,0,7,11,1,0,20,54532,1,0,0,1,0
50188,17,36,0,0,0,29,1,0,4,10,0,0,0,39207,0,1,0,0,0
50197,36,36,0,0,0,31,1,0,6,9,1,0,10,59742,0,0,0,0,0
50240,38,24,0,0,0,15,0,0,1,11,1,0,8,36405,1,0,0,0,0
50265,35,12,0,0,0,5,0,0,3,10,1,2,9,54236,0,0,0,0,0
50347,33,48,0,0,0,39,1,0,1,10,0,1,2,45864,0,0,1,0,0
50576,50,0,0,0,0,-4,0,0,3,10,1,0,20,54532,0,0,0,0,0
50651,21,0,0,0,0,-4,0,0,5,10,1,0,0,52174,1,0,1,0,0
50765,32,36,0,0,0,23,2,0,4,7,0,0,6,46742,0,0,0,0,0
50776,46,24,4,11.659313,3,15,2,0,5,7,0,1,14,47433,1,0,0,0,0
50835,53,36,2,8.199,1,34,1,0,3,10,1,1,25,69260,0,0,0,1,0
51033,22,36,4,9.469,1,28,0,0,3,0,0,0,0,37502,0,0,1,0,0
51094,20,24,0,0,0,18,2,0,2,0,0,0,0,46236,0,0,0,1,1
51101,50,24,0,0,0,11,0,0,5,0,0,1,23,54446,0,0,0,0,0
51185,36,24,2,7.515667,1,13,0,0,1,11,0,2,2,59932,1,1,0,0,0
51244,41,0,0,0,0,-7,0,0,3,11,0,0,14,29130,0,0,0,0,0
51258,24,48,0,0,0,38,2,0,6,0,1,0,0,43991,1,0,0,0,0
51492,45,36,0,0,0,24,5,0,2,0,1,0,18,45536,1,1,0,0,0
62766,41,36,0,0,0,29,0,0,1,0,1,0,17,47588,0,0,0,0,0
53542,58,0,0,0,0,-6,0,0,7,9,1,0,26,33597,0,0,0,0,0
53701,15,12,3,11.371333,2,8,1,0,2,10,0,0,0,39207,0,1,0,0,1
53840,39,24,10,16.657713,10,19,2,0,5,11,0,1,11,36863,0,1,1,0,0
53810,30,0,0,0,0,-1,1,0,5,9,1,0,0,50285,0,0,0,1,0
53878,34,36,0,0,0,34,1,0,5,7,1,2,5,57778,0,0,0,0,0
53927,44,24,0,0,0,23,1,0,2,0,0,0,12,45887,0,0,0,0,1
53962,45,48,1,7.599,1,38,2,0,1,7,0,1,15,55197,0,0,0,0,0
54108,53,12,4,7.469,1,0,1,0,2,11,1,2,24,77894,0,0,1,0,0
54238,24,24,0,0,0,12,0,0,5,11,0,0,0,65263,0,0,0,0,0
54240,44,12,2,8.582333,1,10,0,0,3,10,1,1,12,60979,1,0,1,0,0
54371,45,24,0,0,0,19,1,0,2,11,0,2,15,54742,1,0,0,0,0
54421,41,24,3,12.916657,1,16,1,0,4,10,1,2,11,47494,0,0,0,0,0
54460,47,36,0,0,0,23,0,0,6,8,1,0,17,47588,0,0,0,0,1
54554,42,36,21,7.615667,1,30,3,0,6,11,0,2,13,35867,1,0,0,0,0
54572,50,48,2,8.678,2,38,2,0,2,11,1,1,19,51772,1,0,0,0,1
54363,57,24,43,28.6553,22,23,0,0,3,9,0,1,28,20666,0,0,0,0,0
54544,34,36,26,32.937073,26,25,0,0,1,11,1,1,8,31179,0,0,0,0,0
54587,34,24,2,9.235667,1,16,0,0,5,0,1,0,3,21103,0,0,0,0,0
54671,60,24,0,0,0,14,3,0,2,9,1,2,30,39011,1,0,0,0,0
54597,34,48,0,0,0,36,2,0,1,0,0,0,4,47728,1,1,0,0,0
54633,54,24,24,30.640947,24,14,1,0,2,9,0,0,22,68890,0,0,0,0,0
54896,34,36,0,0,0,27,1,0,5,11,0,1,2,45864,0,0,1,1,0
